baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol,cluster
4.424778348879198,2.2531701853125545,0.5579030889047454,4.038640814367769,5.3761815577250336e-5,0.0073653687340832965,AL669831.5,all_mnp
10.088784555920084,-0.09769023205500123,0.39883707533893853,-0.24493769033879914,0.8065046777133716,0.97188814471476,NOC2L,all_mnp
2.618420890514359,-0.328896233145511,0.7159475967874892,-0.45938590285279696,0.6459570697444029,0.9373179054553521,AL645608.8,all_mnp
16.994144078208457,-1.5307106736224718,1.0847564787529944,-1.411109962101479,0.15821219302090553,0.6345110488879966,HES4,all_mnp
169.25822986754596,-0.39922440610195237,0.6857623296502562,-0.5821614702947591,0.560457923351929,0.9054940264257205,ISG15,all_mnp
3.1308098836642744,-0.19325427604571432,0.5159586466586923,-0.37455380832788415,0.7079923316991452,0.9520644902006336,TNFRSF4,all_mnp
23.81530801434871,0.3254189241430731,0.34215239677658843,0.9510935104030804,0.34155690879038986,0.8143249002044126,SDF4,all_mnp
2.9668131571255447,0.11324040616225486,0.6448213907503689,0.17561515139948863,0.8605962982562034,0.9843719256771438,B3GALT6,all_mnp
10.23147658456977,0.2293127673592239,0.4136121512152168,0.554414967465268,0.5792948850497169,0.911130659080017,UBE2J2,all_mnp
3.973511752394176,-0.4507655857055477,0.48675829933296133,-0.9260562918460005,0.3544167268945285,0.8178277068829441,ACAP3,all_mnp
2.6875197783545146,0.8181709971167352,0.558029837732946,1.4661778668335006,0.14259983671000176,0.6132632859888677,PUSL1,all_mnp
11.41670280230609,-0.007796140462593899,0.34303114640036725,-0.022727208722599986,0.9818678720161684,0.9980185052013856,INTS11,all_mnp
1.6334683331842468,-0.014843641529454124,0.593340745326713,-0.02501706084803046,0.9800413552784579,0.997893268581191,CPTP,all_mnp
1.8972919750309205,0.43156980355892105,0.6444718941065337,0.6696487581622619,0.5030817241709489,0.8823649225746492,DVL1,all_mnp
54.9213725235315,0.23584509687409397,0.22821535135915688,1.033432218601849,0.3014016753915989,0.7864825703762499,AURKAIP1,all_mnp
8.86236282305959,-0.14595861550351724,0.35562402268228077,-0.41042957222807924,0.6814908568708589,0.9442526843044143,CCNL2,all_mnp
43.25746725128705,-0.2647449373217386,0.2742129079348048,-0.9654721920847095,0.33430835767348765,0.8105944409099588,MRPL20,all_mnp
2.4858181265585597,-0.6239471694900688,0.4823408032115237,-1.2935815617001525,0.19580999470959334,0.6906400540275649,ATAD3B,all_mnp
2.060202492920445,-1.2335461741510363,0.5365427764636246,-2.2990639856926034,0.02150130618311988,0.2683100353242551,ATAD3A,all_mnp
24.75116965884621,-0.32505246719749414,0.3070587426215421,-1.0586002678911826,0.28978186486010304,0.7803307295548904,SSU72,all_mnp
2.357883030958173,1.052413384272654,0.720521584013041,1.4606271451454615,0.1441177925972299,0.6142440328575621,FNDC10,all_mnp
3.673740949744328,0.5668957074860194,0.5827052059497038,0.9728687880213499,0.33061851922801216,0.808973197754667,MIB2,all_mnp
6.855691641671622,0.3141122551351956,0.3881899589700248,0.8091715096614611,0.4184165002055946,0.8442119430233554,CDK11B,all_mnp
1.9489896371810012,0.6558440134195371,0.6070234929528283,1.080426080758793,0.2799524870885042,0.7748719536562853,SLC35E2B,all_mnp
3.147348446501239,0.04961579984923745,0.5181866532491216,0.09574889576591301,0.923720006057825,0.9907627423947218,CDK11A,all_mnp
16.72070539419726,0.40786666650498143,0.31113271069188786,1.3109089867085315,0.18988851432909065,0.6825720350877471,NADK,all_mnp
33.65107072487356,-0.4467020397988795,0.32539504004723885,-1.3727991666192272,0.16981478991761773,0.6513622709710164,GNB1,all_mnp
27.085957431657487,0.1786545754061571,0.3431133398896284,0.520686766255215,0.6025849947956541,0.9195191249135578,FAAP20,all_mnp
4.514148690410908,-0.8945882931413947,0.633007185426867,-1.4132356057508748,0.15758646063694656,0.6339215479766268,SKI,all_mnp
43.503063142203835,0.5542006707761985,0.23712915988950858,2.337125771602408,0.019432645339702303,0.25226953966830173,RER1,all_mnp
3.1924771066566957,-0.003827754327774315,0.5086197949397873,-0.007525767510144709,0.9939953629764652,0.9995000576430519,PEX10,all_mnp
1.628870589532637,-0.6027548678629246,0.6040095730200062,-0.9979227065047858,0.3183168404258668,0.8003031024365043,PANK4,all_mnp
7.103977646097398,0.1954548293662783,0.5663995949643316,0.34508292573653215,0.7300320292333109,0.9579305131764749,AL139246.5,all_mnp
1.8087412782297183,0.7622444437739814,0.7466192940775908,1.020927867549545,0.30728861489548387,0.7896845512556331,TNFRSF14-AS1,all_mnp
34.140574905842556,0.6992632519780537,0.3179224065181045,2.1994777267711494,0.027843971181800476,0.30606499063583015,TNFRSF14,all_mnp
3.1161347497181056,-0.03139538455173435,0.6360432227482102,-0.04936045763695341,0.9606320399617881,0.9964216522515845,FAM213B,all_mnp
2.873482577382606,-0.6336105372891102,0.4945346783515709,-1.2812256956400305,0.20011440313413692,0.6957814174753875,TPRG1L,all_mnp
5.157314167235008,0.789358993231809,0.4028073656242101,1.9596438908424119,0.05003742753563526,0.3986923154076355,WRAP73,all_mnp
5.861800844073922,-0.022977390997669947,0.48853898188254097,-0.04703287117259024,0.9624870291014663,0.9964216522515845,LRRC47,all_mnp
3.942700293043858,0.6405354593877454,0.4156965497478955,1.5408726865214692,0.12334777456126067,0.5869213942375693,CEP104,all_mnp
7.761486472304914,0.013071792131752276,0.40275774500003575,0.03245571883850704,0.9741086286569854,0.9974275998087391,C1orf174,all_mnp
